PSNR_YYUV
C:\Users\Cuong\Desktop\video stream\video phat.mp4
C:\Users\Cuong\Desktop\video stream\video thut.ts
AVG: 18.21211052
19.67890167
20.05983353
19.70178413
18.72532654
18.06920624
17.88140297
18.20403671
19.08121872
20.51384735
22.11584854
22.48130417
21.94109726
21.23997498
20.63213158
20.08644104
19.71627235
19.48132324
19.33816528
18.98238373
18.61763763
18.09003448
17.83843803
17.81807137
17.79646301
17.81987190
17.87390518
17.78756332
17.73527908
17.89420891
18.22677994
18.61442947
18.80080795
18.93114281
18.97209740
19.05605698
18.99609947
18.65508461
18.34984398
18.23404312
18.36897659
18.67011833
18.96090126
19.18568420
19.33642578
19.41598129
19.41788101
19.40168381
19.39736748
19.32810211
19.25582695
19.18050575
19.04169083
19.00379944
19.06240654
19.19868469
19.59879112
20.33423615
21.47132683
22.77213287
23.33591270
23.30005646
23.35675812
23.47366142
23.40718269
23.32946777
23.20144463
22.88514709
22.66943741
22.58248901
22.75170898
23.36090088
24.16886520
24.87317276
25.70158195
26.43136215
27.02117157
26.76777840
25.61416626
24.73081207
24.32347488
23.78792763
23.17803383
22.78631020
22.61715889
22.62213707
22.73951340
22.99958801
23.49040222
24.23559570
24.71211624
25.02039909
25.27677727
25.44220734
25.32795906
25.16867828
24.89265823
24.56296539
24.24365807
23.98043823
23.96192360
23.88090897
23.65398216
23.41519547
23.35937309
23.46393967
23.73099327
24.17446899
24.19207573
23.88131142
23.76560020
23.75768471
23.76290131
23.71920586
23.78697395
24.15399170
24.33953094
24.20599365
23.81221771
23.42650986
22.95046997
22.56519508
22.37603378
22.16360855
21.90813255
21.99323845
22.22177696
22.55205536
23.08107758
23.64362335
24.16643524
24.83461761
25.60501862
26.16309166
26.56866837
26.37081909
25.58606720
24.94644547
24.21673012
23.30471230
22.45999527
21.85834503
21.64022446
21.72815323
21.67266083
21.52294350
21.04719925
20.40148926
19.79779816
19.54361725
19.45339584
19.47153282
19.64477348
19.87667465
20.15511322
20.57500648
20.85692215
20.93939018
21.00504684
21.02508354
21.05488777
21.31237411
21.79536629
22.43466377
23.28646660
24.21606827
25.40650940
25.77680397
25.43799210
25.06231499
24.52877998
23.90191269
23.27713013
22.53035545
22.01946259
22.08584785
22.57375526
23.01241875
23.01163864
22.98980713
23.00156784
23.18430328
23.34055328
22.82426643
22.29805756
22.05789375
21.96480751
21.81199265
21.90642166
22.10304642
22.08725739
22.08056450
22.15040207
22.24980354
22.60665703
22.73735237
22.59203720
22.48936462
22.34076691
22.15440369
22.09812927
22.01010132
22.01516914
22.20144653
22.44196701
22.61436081
22.72192001
22.63320923
22.51644135
22.46446991
22.32339859
22.02943611
21.75207901
21.51684570
21.26134491
21.10694122
21.02415085
20.95498848
21.04973984
21.16823196
21.32917213
21.47005463
21.52740669
21.49557877
21.36739731
21.16494751
20.82882118
20.42995262
20.02127457
19.63971901
19.42385483
19.27239799
19.11652565
19.14240074
19.32153130
19.61037636
20.18209839
21.12536240
22.60501671
24.44491577
26.08933449
27.17740059
27.84543037
28.35065842
28.35110855
28.21158218
27.42250824
26.09635353
25.47605133
24.97261238
24.52015877
24.39200974
24.31674194
24.06980515
23.82800674
23.72502136
23.93281937
24.28069305
24.45758057
24.51595116
24.80286789
25.13066292
25.33544540
25.83613396
26.56163788
27.28338051
28.19404411
28.61872864
28.65037727
28.95267677
28.76553726
28.65623856
28.95952034
28.63934708
28.16925812
28.07756233
27.77177620
27.52734375
28.04935837
28.42736816
28.69085693
29.24231720
29.46056557
29.15545273
28.74727440
28.15097618
27.99367905
28.56950378
28.79615021
28.60007858
28.52079773
28.35803032
28.11742020
28.26193047
28.23164368
28.07462692
27.56578636
26.39447021
24.84523010
23.46361542
22.42240524
21.90411758
21.83568192
21.83778381
21.87281036
22.18288231
22.66027260
23.26579857
24.08237839
24.96532059
25.84749222
27.35105515
31.23589516
31.66058731
27.12385559
25.43416595
24.95681763
24.86600685
24.83576202
25.83094025
29.89759827
31.14820480
27.25263977
25.55033112
24.21966934
23.23711395
22.84034538
22.82393456
22.98056793
23.40173721
23.79772377
24.28671837
24.80980110
25.41293716
26.12220001
26.71836853
26.64132690
26.73032951
28.00939751
30.50108719
31.89367676
30.49332809
29.40618515
28.86418152
28.57948494
28.56810570
29.42632294
30.80757904
31.68663025
31.07180023
30.12661743
28.76150513
27.92555618
27.92983627
28.21047783
28.42589569
28.66984940
28.67822266
28.94152641
29.91437721
30.29579926
29.72986603
29.48774338
28.79965782
28.11102676
27.71665573
26.98673439
26.09989929
25.52357674
24.94321442
24.36545563
23.98140717
23.62068939
23.43978500
23.74094009
24.14754486
24.58983994
25.36737442
26.38712883
27.31143761
28.16215515
28.51614761
28.24494934
28.00235558
27.90963936
27.86778641
28.03047371
28.21193504
27.99311829
28.01562309
27.60956192
26.98937416
26.66857910
26.53134346
26.45324516
26.61569786
26.62600708
26.47289658
26.45622063
26.46865654
26.46624374
26.57319260
26.45860863
26.31344795
26.38061142
26.27185440
25.88460732
25.61952591
25.31217957
24.90687943
24.66327286
24.41048431
24.20366478
24.27152252
24.54197311
24.77106857
25.07088661
25.21158981
24.90351486
24.50396538
24.14549828
23.98601151
24.11975670
24.38699913
24.79572678
25.63305855
26.68131256
27.71141815
29.08576584
30.23737717
31.14762878
32.12438202
31.71677589
30.91661453
30.63557625
29.71664619
28.90217781
28.46111488
27.80584145
26.69863129
26.15637779
26.01064873
26.10651970
26.89464188
27.82406044
28.32714272
28.74755478
28.93464661
28.95704651
29.51595497
30.07231522
31.37324142
32.67884827
31.79805946
29.90775108
28.57398796
27.44520187
26.73839760
26.69518661
26.72280121
26.70414352
27.18969536
27.94422340
28.86473846
29.77219772
29.01057053
27.57067490
26.70819855
25.92235756
25.03019142
24.28285217
23.54494858
22.85308647
22.33298302
21.59053040
20.87098694
20.37629700
19.93448448
19.47968483
19.11557961
18.87143517
18.83224297
18.95477295
19.02214813
19.12725449
19.35806084
19.67475510
20.09709549
20.66178131
21.13352966
21.04228210
19.74322319
17.93466187
16.35401535
15.36425591
14.91270447
14.80499077
14.87916088
14.78712463
14.65230179
15.11066341
15.06026363
14.96438408
14.90145111
14.80783081
14.63938808
14.50769520
14.39939117
14.34190941
14.37446022
14.39887047
14.45064163
14.51817322
14.58044147
14.63978958
14.69575405
14.71298599
14.69640732
14.69607353
14.67630291
14.63685131
14.60371780
14.54841137
14.49926949
14.49955559
14.49136639
14.47352600
14.48327446
14.49312210
14.49659729
14.51197243
14.51223850
14.50245762
14.50866318
14.50002098
14.49577808
14.49192905
14.48934555
14.47850227
14.48647308
14.46985722
14.46327686
14.46888161
14.47156429
14.45734596
14.47219467
14.47223663
14.46633530
14.47078705
14.47281075
14.46557522
14.46754646
14.45668793
14.44316101
14.43642521
14.43442154
14.41686630
14.41988564
14.41954422
14.40902710
14.43413734
14.43269539
14.40405369
14.42938328
14.42537498
14.41557407
14.42245102
14.42087078
14.40880203
14.41160679
14.39610386
14.38875580
14.39229012
14.38315868
14.36348724
14.37110519
14.36713791
14.35313225
14.35934639
14.35459900
14.34712315
14.35095310
14.35623264
14.34560776
14.34726143
14.35078716
14.32734871
14.31972694
14.30507278
14.27497768
14.26616096
14.24533653
14.21779060
14.21083927
14.20668697
14.19559669
14.21522903
14.22469616
14.22893524
14.26913643
14.28634453
14.29433918
14.31963158
14.32693863
14.32680893
14.36571693
14.38384247
14.39581776
14.43019962
14.45763969
14.47262001
14.51145077
14.54851627
14.56603146
14.62691498
14.67092037
14.69037628
14.74167728
14.76692390
14.76607800
14.77504826
14.77630520
14.75930309
14.76210022
14.74865055
14.72220802
14.70188046
14.67518425
14.63445091
14.61557961
14.57537842
14.55743408
14.55116177
14.52815056
14.49994183
14.50463390
14.48633003
14.45952892
14.46029663
14.45341206
14.44807529
14.47076893
14.46389008
14.45289612
14.47144032
14.48545361
14.46390724
14.45860958
14.45090103
14.42188358
14.41149712
14.38779449
14.36229515
14.36964512
14.38593864
14.39321518
14.43545914
14.51058388
14.58619499
14.67823029
14.75150108
14.82380390
14.90860748
14.94587326
14.93803596
14.90753365
14.84675026
14.75891304
14.67307663
14.64592934
14.80444813
15.34336853
16.23624420
17.10501099
17.66681290
17.19985199
16.46462631
15.87949562
15.38913822
15.17153358
15.73543167
15.76826000
15.59781837
15.41572952
15.19685650
15.07559967
15.08881664
15.10488319
15.12409019
15.22932434
15.29958725
15.43019772
15.59678459
15.74946594
15.84680557
16.01343918
16.15814209
16.22699356
16.32936668
16.42565727
16.51042366
16.62861443
16.68924713
16.70851135
16.80529404
16.90223885
16.99567413
17.15661812
17.24330330
17.31085777
17.38885689
17.45132446
17.50114632
17.57666588
17.60264587
17.59630013
17.61906815
17.63202095
17.61372375
17.63792801
17.63059998
17.61299896
17.61959648
17.59399414
17.55506134
17.53250313
17.50706863
17.46169853
17.45657158
17.43552780
17.40850067
17.41260910
17.38652420
17.35867119
17.34198189
17.31233025
17.28387833
17.28623962
17.28307343
17.25478172
17.25258255
17.25199890
17.21739388
17.22760391
17.22210693
17.20797920
17.22003174
17.22687340
17.21409225
17.22236443
17.21350098
17.20853615
17.22550583
17.22489166
17.20742798
17.20890427
17.20231056
17.17772675
17.17366791
17.16917801
17.15739441
17.15592575
17.14452362
17.12981987
17.13552856
17.14416885
17.13008499
17.14265442
17.13108826
17.12401962
17.12189865
17.12166977
17.11029053
17.11691666
17.10051346
17.07876778
17.08637619
17.08577538
17.06415367
17.06863594
17.05283546
17.04666328
17.05665779
17.04180527
17.02692223
17.02119064
17.01859474
17.00467873
17.01924896
17.01382828
16.99539757
17.00326729
16.99775124
16.98391342
16.99086761
16.98974800
16.96354294
16.97978973
16.97256660
16.96242332
16.96570587
16.96055603
16.94083977
16.93933678
16.93983841
16.92060661
16.92664719
16.92411232
16.91043091
16.91831589
16.89953423
16.90727997
16.91901398
16.90786171
16.88991165
16.90344238
16.90838242
16.88618279
16.89725113
16.90645218
16.89309883
16.90738487
16.89734650
16.89374352
16.89813614
16.88642502
16.87505341
16.88580513
16.89699364
16.88843536
16.90567970
16.90307045
16.89813995
16.91156197
16.92647743
16.93043518
16.97310829
17.04650116
17.13693428
17.29380035
17.45431137
17.68424225
18.10469818
18.73488045
19.59654617
20.77578354
21.90966606
22.24032593
21.90205383
20.77699852
19.54171753
18.61388969
17.88794327
17.43520737
17.34886360
17.15169525
16.99324036
16.96726608
17.08587265
17.30350685
17.48993111
17.43998718
17.29332542
16.99691582
16.45855904
16.07572746
15.88040829
15.78235531
15.78946018
15.95173454
16.14324760
16.48014069
16.99724579
17.57007790
17.94789886
18.21904945
18.42721558
18.68686485
19.10017776
19.56947517
19.85968971
19.97865486
20.01585960
20.09557343
20.34404564
20.54235458
20.67527390
20.99420929
21.24306488
21.47156715
21.85635567
14.19224834
14.28175163
14.47723484
14.55131626
14.54020882
14.52763939
14.57184410
14.67193604
14.74211502
14.80578995
14.90481281
14.95887947
15.00265217
15.01324272
14.99088478
15.01337624
15.06380177
15.06733799
15.03692055
15.04318142
15.23134422
